,Directory,Filename,Creation,Lot_No
1666,F:\APPS\CofA,ICP-073@H00651A.pdf,2015-04-21 16:38:34.685100,ICP-073
1667,F:\APPS\CofA,ICP-073@L00869.pdf,2015-04-21 16:39:35.265300,ICP-073
1668,F:\APPS\CofA,ICP-073@M00186.pdf,2015-04-21 16:40:11.615300,ICP-073
1669,F:\APPS\CofA,ICP-073@M00552.pdf,2015-04-21 16:40:52.067100,ICP-073
1670,F:\APPS\CofA,ICP-073@M00883.pdf,2015-04-21 16:41:25.655900,ICP-073
1671,F:\APPS\CofA,ICP-173@CP-5245.pdf,2016-10-20 06:42:22.198895,ICP-173
1672,F:\APPS\CofA,ICP-173@H00770A.pdf,2015-05-06 11:24:24.052546,ICP-173
1673,F:\APPS\CofA,ICP-173@M00237.pdf,2015-05-06 11:25:05.305146,ICP-173
1674,F:\APPS\CofA,ICP-173@M00610.pdf,2015-05-06 11:26:06.738345,ICP-173
1675,F:\APPS\CofA,ICP-173@M01072.pdf,2015-05-06 11:26:51.805146,ICP-173
1676,F:\APPS\CofA,IAA-252@CM-1205.pdf,2015-04-01 10:50:18.992177,IAA-252
1677,F:\APPS\CofA,IAA-252@J00469.pdf,2015-03-26 13:34:47.529376,IAA-252
1678,F:\APPS\CofA,IAA-252@K00181.pdf,2015-03-26 13:35:27.652576,IAA-252
1679,F:\APPS\CofA,IAA-252@M00248.pdf,2015-03-26 13:36:17.120176,IAA-252
1680,F:\APPS\CofA,IAA-252@N081734.pdf,2016-03-11 10:04:33.726995,IAA-252
1681,F:\APPS\CofA,IAA-252@N082268.pdf,2017-01-12 11:18:32.312386,IAA-252
1682,F:\APPS\CofA,IAA-252@N083370.pdf,2018-06-09 07:35:41.344289,IAA-252
1683,F:\APPS\CofA,IAA-252@T00190.pdf,2015-03-26 13:34:02.170759,IAA-252
1684,F:\APPS\CofA,ICP-052@CM-1205.pdf,2015-03-13 11:29:39.421720,ICP-052
1685,F:\APPS\CofA,ICP-052@CM-6432.pdf,2015-12-30 14:40:34.752642,ICP-052
1686,F:\APPS\CofA,ICP-052@CP-5318.pdf,2016-10-25 09:00:29.724956,ICP-052
1687,F:\APPS\CofA,ICP-052@CR-5460.pdf,2017-11-28 07:16:55.054709,ICP-052
1688,F:\APPS\CofA,ICP-052@CS-5777.pdf,2018-11-28 08:41:49.058585,ICP-052
1689,F:\APPS\CofA,ICP-052@H00287A.pdf,2015-04-21 11:02:41.223502,ICP-052
1690,F:\APPS\CofA,ICP-052@J00469.pdf,2015-04-21 11:04:24.968902,ICP-052
1691,F:\APPS\CofA,ICP-052@K00181.pdf,2015-04-21 11:05:09.351902,ICP-052
1692,F:\APPS\CofA,ICP-052@L00043.pdf,2015-04-21 11:05:51.722502,ICP-052
1693,F:\APPS\CofA,ICP-052@M00248.pdf,2015-04-21 11:06:52.923302,ICP-052
1694,F:\APPS\CofA,ICP-052@T00190.pdf,2015-03-25 11:39:51.115239,ICP-052
1695,F:\APPS\CofA,ICP-152@CM-6215.pdf,2015-12-15 12:24:02.735123,ICP-152
1696,F:\APPS\CofA,ICP-152@CP-5413.pdf,2016-10-28 14:29:04.007942,ICP-152
1697,F:\APPS\CofA,ICP-152@G00292A.pdf,2015-04-28 17:39:12.380146,ICP-152
1698,F:\APPS\CofA,ICP-152@J00460.pdf,2015-04-28 17:39:44.099946,ICP-152
1699,F:\APPS\CofA,ICP-152@K00153.pdf,2015-04-28 17:40:09.958946,ICP-152
1700,F:\APPS\CofA,ICP-152@L00661.pdf,2015-04-28 17:40:38.460146,ICP-152
1701,F:\APPS\CofA,ICP-152@M00238.pdf,2015-04-28 17:41:07.887746,ICP-152
1702,F:\APPS\CofA,ICP-152@M00875.pdf,2015-04-28 17:41:34.405346,ICP-152
1703,F:\APPS\CofA,IAA-265@L00871.pdf,2015-03-26 14:28:20.982422,IAA-265
1704,F:\APPS\CofA,IAA-265@N082980.pdf,2017-11-29 13:41:37.332719,IAA-265
1705,F:\APPS\CofA,IAA-265@N083661.pdf,2018-12-07 15:03:25.294864,IAA-265
1706,F:\APPS\CofA,ICP-065@0006512732.pdf,2020-01-23 15:20:41.691658,ICP-065
1707,F:\APPS\CofA,ICP-065@CM-4138.pdf,2015-08-03 07:03:47.745384,ICP-065
1708,F:\APPS\CofA,ICP-065@CR-2469.pdf,2017-05-30 11:51:32.270835,ICP-065
1709,F:\APPS\CofA,ICP-065@CS-4171.pdf,2018-08-16 14:32:56.794973,ICP-065
1710,F:\APPS\CofA,ICP-065@J00795.pdf,2015-04-21 13:17:08.845745,ICP-065
1711,F:\APPS\CofA,ICP-065@K00915.pdf,2015-04-21 13:18:00.435945,ICP-065
1712,F:\APPS\CofA,ICP-065@L00871.pdf,2015-04-21 13:18:41.137345,ICP-065
1713,F:\APPS\CofA,ICP-065@M00550.pdf,2015-04-21 13:19:29.833145,ICP-065
1714,F:\APPS\CofA,ICP-065@T00230.pdf,2015-03-11 15:21:49.307932,ICP-065
1715,F:\APPS\CofA,ICP-165@CM-4360.pdf,2015-08-14 06:58:37.560145,ICP-165
1716,F:\APPS\CofA,ICP-165@CR-2549.pdf,2017-06-13 09:58:08.090196,ICP-165
1717,F:\APPS\CofA,ICP-165@CS-4567.pdf,2018-09-14 11:16:52.476421,ICP-165
1718,F:\APPS\CofA,ICP-165@H00138A.pdf,2015-04-29 07:37:54.366205,ICP-165
1719,F:\APPS\CofA,ICP-165@K01126.pdf,2015-04-29 07:39:02.415405,ICP-165
1720,F:\APPS\CofA,ICP-165@M00782.pdf,2015-04-29 07:39:30.012805,ICP-165
1721,F:\APPS\CofA,IAA-281@0006462395.pdf,2019-04-22 14:17:27.330106,IAA-281
1722,F:\APPS\CofA,IAA-281@CM-1100.pdf,2015-04-21 14:58:53.071531,IAA-281
1723,F:\APPS\CofA,IAA-281@G00195A.pdf,2015-03-26 15:34:06.520425,IAA-281
1724,F:\APPS\CofA,IAA-281@K00408.pdf,2015-03-26 15:38:12.426024,IAA-281
1725,F:\APPS\CofA,IAA-281@L00709.pdf,2015-03-26 15:39:37.184824,IAA-281
1726,F:\APPS\CofA,IAA-281@N081389.pdf,2015-10-21 13:15:04.144404,IAA-281
1727,F:\APPS\CofA,IAA-281@N082080.pdf,2016-09-23 08:30:23.429284,IAA-281
1728,F:\APPS\CofA,IAA-281@N082361.pdf,2017-02-21 08:23:42.547985,IAA-281
1729,F:\APPS\CofA,IAA-281@N082630.pdf,2017-06-20 09:29:00.251920,IAA-281
1730,F:\APPS\CofA,IAA-281@R00594.pdf,2015-03-26 15:35:39.311557,IAA-281
1731,F:\APPS\CofA,IAA-081@D00628B.pdf,2015-03-24 16:09:15.989633,IAA-081
1732,F:\APPS\CofA,IAA-081@D00738Z.pdf,2015-03-24 16:10:16.159275,IAA-081
1733,F:\APPS\CofA,IAA-081@L00430.pdf,2015-03-24 16:11:27.154171,IAA-081
1734,F:\APPS\CofA,IAA-081@N082428.pdf,2017-03-13 12:00:27.252068,IAA-081
1735,F:\APPS\CofA,IAA-081@P01004.pdf,2015-03-24 16:10:39.008136,IAA-081
1736,F:\APPS\CofA,ICP-081@CM-1100.pdf,2015-03-13 09:13:59.718831,ICP-081
1737,F:\APPS\CofA,ICP-081@CM-4234.pdf,2018-04-09 08:11:42.930850,ICP-081
1738,F:\APPS\CofA,ICP-081@CT-1393.pdf,2019-03-25 11:26:06.795792,ICP-081
1739,F:\APPS\CofA,ICP-081@K00408.pdf,2015-04-22 09:38:16.887600,ICP-081
1740,F:\APPS\CofA,ICP-081@L00709.pdf,2015-04-22 09:43:10.496200,ICP-081
1741,F:\APPS\CofA,ICP-081@R00594.pdf,2014-07-29 10:43:17.242422,ICP-081
1742,F:\APPS\CofA,ICP-181@CM-2774.pdf,2015-05-20 06:39:55.722437,ICP-181
1743,F:\APPS\CofA,ICP-181@CP-2010.pdf,2016-04-26 14:57:09.181580,ICP-181
1744,F:\APPS\CofA,ICP-181@CR-2234.pdf,2017-05-15 12:23:17.278270,ICP-181
1745,F:\APPS\CofA,ICP-181@CR-6048.pdf,2017-12-29 14:47:45.470273,ICP-181
1746,F:\APPS\CofA,ICP-181@CS-6356.pdf,2019-01-02 16:18:54.478702,ICP-181
1747,F:\APPS\CofA,ICP-181@D00738Z.pdf,2015-05-14 12:41:27.548084,ICP-181
1748,F:\APPS\CofA,ICP-181@L00055.pdf,2015-05-14 12:42:50.013884,ICP-181
1749,F:\APPS\CofA,ICP-181@L00430.pdf,2015-05-14 12:44:01.782284,ICP-181
1750,F:\APPS\CofA,ICP-181@P00038.pdf,2015-05-14 12:44:46.185084,ICP-181
1751,F:\APPS\CofA,ICP-181@P01004.pdf,2015-05-14 12:45:17.028284,ICP-181
1752,F:\APPS\CofA,ICP-181@P01059.pdf,2015-05-04 16:13:27.781413,ICP-181
1753,F:\APPS\CofA,ICP-381@AU-01160.pdf,2017-06-16 15:13:51.687898,ICP-381
1754,F:\APPS\CofA,ICP-481@AU-00937.pdf,2019-10-11 09:55:16.607262,ICP-481
1755,F:\APPS\CofA,IAA-290@J00532.pdf,2015-03-26 15:52:57.924824,IAA-290
1756,F:\APPS\CofA,IAA-290@K00721.pdf,2015-03-26 15:53:44.631224,IAA-290
1757,F:\APPS\CofA,IAA-290@M00198.pdf,2015-03-26 15:55:20.867625,IAA-290
1758,F:\APPS\CofA,IAA-290@N081823.pdf,2016-04-15 08:53:30.507234,IAA-290
1759,F:\APPS\CofA,IAA-290@N082244.pdf,2016-12-27 13:36:15.753787,IAA-290
1760,F:\APPS\CofA,IAA-290@N082248.pdf,2017-01-04 09:48:55.014370,IAA-290
1761,F:\APPS\CofA,IAA-290@N083609.pdf,2018-11-09 08:06:08.886099,IAA-290
1762,F:\APPS\CofA,IAA-290@N083612.pdf,2018-11-09 12:38:38.106248,IAA-290
1763,F:\APPS\CofA,IAA-290@R01003.pdf,2015-05-22 09:56:49.111825,IAA-290
1764,F:\APPS\CofA,IAA-090@F00716Z.pdf,2015-03-24 16:19:20.036623,IAA-090
1765,F:\APPS\CofA,IAA-090@H00453A.pdf,2015-03-24 16:20:35.897523,IAA-090
1766,F:\APPS\CofA,IAA-090@L01141.pdf,2015-03-24 16:22:31.840724,IAA-090
1767,F:\APPS\CofA,IAA-090@N083685.pdf,2019-01-04 10:56:45.597683,IAA-090
1768,F:\APPS\CofA,ICP-090@0006482009.pdf,2019-08-09 08:17:02.495840,ICP-090
1769,F:\APPS\CofA,ICP-090@CM-4146.pdf,2015-08-03 15:59:52.173557,ICP-090
1770,F:\APPS\CofA,ICP-090@CR-0969.pdf,2017-03-07 08:18:37.510609,ICP-090
1771,F:\APPS\CofA,ICP-090@CR-5425.pdf,2017-11-28 07:39:27.966547,ICP-090
1772,F:\APPS\CofA,ICP-090@H00454A.pdf,2015-04-22 09:59:48.980662,ICP-090
1773,F:\APPS\CofA,ICP-090@J00532.pdf,2015-04-22 10:01:15.937862,ICP-090
1774,F:\APPS\CofA,ICP-090@K00721.pdf,2015-04-22 10:01:49.526662,ICP-090
1775,F:\APPS\CofA,ICP-090@M00198.pdf,2015-03-20 11:31:13.816604,ICP-090
1776,F:\APPS\CofA,ICP-090@R01003.pdf,2015-03-24 13:22:50.633285,ICP-090
1777,F:\APPS\CofA,ICP-190@CM-4359.pdf,2015-08-14 07:15:24.252156,ICP-190
1778,F:\APPS\CofA,ICP-190@CR-1320.pdf,2017-03-30 09:36:27.932160,ICP-190
1779,F:\APPS\CofA,ICP-190@CR-4025.pdf,2017-09-06 11:25:09.840033,ICP-190
1780,F:\APPS\CofA,ICP-190@CT-0799.pdf,2019-02-27 07:04:32.383183,ICP-190
1781,F:\APPS\CofA,ICP-190@G00187A.pdf,2015-05-14 13:04:23.843684,ICP-190
1782,F:\APPS\CofA,ICP-190@G00723A.pdf,2015-05-14 13:05:55.463484,ICP-190
1783,F:\APPS\CofA,ICP-190@H00453A.pdf,2015-05-14 13:06:24.464884,ICP-190
1784,F:\APPS\CofA,ICP-190@K00737.pdf,2015-05-14 13:07:13.683884,ICP-190
1785,F:\APPS\CofA,ICP-190@L01141.pdf,2015-05-14 13:07:42.358684,ICP-190
1786,F:\APPS\CofA,ICP-190@M01068.pdf,2015-03-20 11:42:15.813797,ICP-190
1787,F:\APPS\CofA,IAA-269@D00229Z.pdf,2015-03-26 14:45:43.981622,IAA-269
1788,F:\APPS\CofA,IAA-269@N082982.pdf,2017-11-29 13:24:59.203381,IAA-269
1789,F:\APPS\CofA,ICP-069@0006494846.pdf,2019-10-14 07:49:04.193817,ICP-069
1790,F:\APPS\CofA,ICP-069@CM-0718.pdf,2015-04-15 09:59:31.158705,ICP-069
1791,F:\APPS\CofA,ICP-069@CP-4601.pdf,2016-09-12 13:49:08.968122,ICP-069
1792,F:\APPS\CofA,ICP-069@CS-0859.pdf,2018-02-26 14:45:30.296686,ICP-069
1793,F:\APPS\CofA,ICP-069@K00407.pdf,2015-04-21 13:44:53.016345,ICP-069
1794,F:\APPS\CofA,ICP-069@P01203.pdf,2015-04-21 13:46:41.920945,ICP-069
1795,F:\APPS\CofA,ICP-169@CM-1203.pdf,2015-03-13 09:18:45.998456,ICP-169
1796,F:\APPS\CofA,ICP-169@E00661Z.pdf,2015-04-29 07:46:59.167388,ICP-169
1797,F:\APPS\CofA,IAA-250@CL-0571.pdf,2015-05-04 14:26:18.670789,IAA-250
1798,F:\APPS\CofA,IAA-250@J00818.pdf,2015-03-26 13:24:52.502776,IAA-250
1799,F:\APPS\CofA,IAA-250@K00286.pdf,2015-03-26 13:25:31.112776,IAA-250
1800,F:\APPS\CofA,IAA-250@L00831.pdf,2015-03-26 13:26:20.440976,IAA-250
1801,F:\APPS\CofA,IAA-250@N081658.pdf,2016-02-01 12:05:07.373907,IAA-250
1802,F:\APPS\CofA,IAA-250@N081871.pdf,2016-05-16 14:35:28.670508,IAA-250
1803,F:\APPS\CofA,IAA-250@N082616.pdf,2017-06-12 14:31:06.474247,IAA-250
1804,F:\APPS\CofA,IAA-250@N082956.pdf,2017-11-06 11:54:44.549295,IAA-250
1805,F:\APPS\CofA,IAA-250@P00843.pdf,2015-03-26 13:27:59.657454,IAA-250
1806,F:\APPS\CofA,IAA-250@T00338.pdf,2015-06-12 14:09:54.023771,IAA-250
1807,F:\APPS\CofA,IAA-050@H00397A.pdf,2015-03-24 13:32:14.438585,IAA-050
1808,F:\APPS\CofA,IAA-050@K00799.pdf,2015-03-24 13:33:25.670585,IAA-050
1809,F:\APPS\CofA,IAA-050@L01287.pdf,2015-03-24 13:32:34.091683,IAA-050
1810,F:\APPS\CofA,IAA-050@N081672.pdf,2016-02-03 13:48:42.045413,IAA-050
1811,F:\APPS\CofA,IAA-050@T00753.pdf,2015-03-31 11:56:08.008369,IAA-050
1812,F:\APPS\CofA,ICP-050@CL-0571.pdf,2016-02-17 12:44:15.842115,ICP-050
1813,F:\APPS\CofA,ICP-050@CP-4682.pdf,2016-11-08 08:06:21.870359,ICP-050
1814,F:\APPS\CofA,ICP-050@J00818.pdf,2015-04-16 10:42:55.336283,ICP-050
1815,F:\APPS\CofA,ICP-050@K00286.pdf,2015-04-16 10:45:28.885283,ICP-050
1816,F:\APPS\CofA,ICP-050@L00831.pdf,2015-04-16 10:45:56.451483,ICP-050
1817,F:\APPS\CofA,ICP-050@P00843.pdf,2015-04-16 10:47:29.538683,ICP-050
1818,F:\APPS\CofA,ICP-050@T00338.pdf,2015-03-19 10:54:21.142900,ICP-050
1819,F:\APPS\CofA,ICP-150@CR-0951.pdf,2017-05-04 11:56:43.603989,ICP-150
1820,F:\APPS\CofA,ICP-150@CT-0014.pdf,2019-01-09 11:16:48.355522,ICP-150
1821,F:\APPS\CofA,ICP-150@K00799.pdf,2015-04-28 17:33:17.782146,ICP-150
1822,F:\APPS\CofA,ICP-150@L01287.pdf,2015-04-28 17:33:46.879146,ICP-150
1823,F:\APPS\CofA,ICP-150@T00753.pdf,2015-04-28 17:34:19.131346,ICP-150
1824,F:\APPS\CofA,ICP-350@AU-00031.pdf,2015-04-17 10:02:57.772000,ICP-350
1825,F:\APPS\CofA,ICP-350@AU-00960.pdf,2017-07-19 09:54:28.060684,ICP-350
1826,F:\APPS\CofA,ICP-350@AU-01357.pdf,2019-03-11 11:06:27.179709,ICP-350
1827,F:\APPS\CofA,ICP-450@0006482344.pdf,2019-09-04 11:12:10.254905,ICP-450
1828,F:\APPS\CofA,ICP-450@AU-00810.pdf,2015-05-14 13:00:50.210000,ICP-450
1829,F:\APPS\CofA,ICP-450@AU-00974.pdf,2016-02-19 13:55:31.746801,ICP-450
1830,F:\APPS\CofA,ICP-450@AU-01083.pdf,2016-11-04 11:55:00.852000,ICP-450
1831,F:\APPS\CofA,ICP-450@AU-01183.pdf,2017-09-13 15:21:51.172916,ICP-450
1832,F:\APPS\CofA,ICP-450@AU-01278.pdf,2019-06-20 16:08:57.042202,ICP-450
1833,F:\APPS\CofA,IAA-222@J00341.pdf,2015-03-25 13:41:13.065058,IAA-222
1834,F:\APPS\CofA,IAA-222@J00816.pdf,2015-03-25 13:42:02.392574,IAA-222
1835,F:\APPS\CofA,IAA-222@K00856.pdf,2015-03-25 13:42:54.013305,IAA-222
1836,F:\APPS\CofA,IAA-222@M00275.pdf,2015-03-25 13:44:43.385606,IAA-222
1837,F:\APPS\CofA,IAA-222@M00369.pdf,2015-03-25 13:39:48.257596,IAA-222
1838,F:\APPS\CofA,IAA-222@N081770.pdf,2016-03-22 09:16:14.193794,IAA-222
1839,F:\APPS\CofA,IAA-222@N081856.pdf,2016-05-04 10:18:21.689718,IAA-222
1840,F:\APPS\CofA,IAA-222@N082732.pdf,2017-08-02 09:38:57.167285,IAA-222
1841,F:\APPS\CofA,IAA-222@N083322.pdf,2018-04-27 14:30:50.711505,IAA-222
1842,F:\APPS\CofA,IAA-222@T00684.pdf,2015-03-25 13:40:06.148107,IAA-222
1843,F:\APPS\CofA,IAA-022@H00568A.pdf,2015-03-24 09:30:26.798847,IAA-022
1844,F:\APPS\CofA,IAA-022@L00751.pdf,2015-03-24 09:32:03.844047,IAA-022
1845,F:\APPS\CofA,IAA-022@M00277.pdf,2015-03-24 09:32:51.002847,IAA-022
1846,F:\APPS\CofA,IAA-022@N082722.pdf,2017-07-26 13:14:47.141591,IAA-022
1847,F:\APPS\CofA,IAA-022@P01170.pdf,2015-03-20 11:25:34.093635,IAA-022
1848,F:\APPS\CofA,ICP-022@0006479291.pdf,2019-07-25 08:11:14.559536,ICP-022
1849,F:\APPS\CofA,ICP-022@CP-1506.pdf,2016-04-01 08:55:53.991687,ICP-022
1850,F:\APPS\CofA,ICP-022@CR-2511.pdf,2017-06-08 08:46:13.067125,ICP-022
1851,F:\APPS\CofA,ICP-022@CS-1590.pdf,2018-04-06 08:41:34.557014,ICP-022
1852,F:\APPS\CofA,ICP-022@J00341.pdf,2015-04-09 11:51:32.132947,ICP-022
1853,F:\APPS\CofA,ICP-022@J00816.pdf,2015-04-09 14:11:32.042703,ICP-022
1854,F:\APPS\CofA,ICP-022@K00856.pdf,2015-04-09 14:12:24.753068,ICP-022
1855,F:\APPS\CofA,ICP-022@M00275.pdf,2015-04-09 14:13:15.812195,ICP-022
1856,F:\APPS\CofA,ICP-022@M00369.pdf,2015-04-09 14:14:51.300407,ICP-022
1857,F:\APPS\CofA,ICP-022@T00684.pdf,2015-03-16 12:14:11.677202,ICP-022
1858,F:\APPS\CofA,ICP-122@0006494850.pdf,2019-10-14 08:26:18.706793,ICP-122
1859,F:\APPS\CofA,ICP-122@CM-1138.pdf,2015-03-18 13:08:23.421898,ICP-122
1860,F:\APPS\CofA,ICP-122@CM-1138_2.pdf,2016-12-12 12:40:42.586204,ICP-122
1861,F:\APPS\CofA,ICP-122@CP-5801.pdf,2016-11-28 09:58:46.035687,ICP-122
1862,F:\APPS\CofA,ICP-122@CS-1591.pdf,2018-04-05 14:06:13.976963,ICP-122
1863,F:\APPS\CofA,ICP-122@J00349.pdf,2015-04-23 13:44:27.909507,ICP-122
1864,F:\APPS\CofA,ICP-122@K00126.pdf,2015-04-23 13:44:59.952907,ICP-122
1865,F:\APPS\CofA,ICP-122@L00751.pdf,2015-04-23 13:45:29.485707,ICP-122
1866,F:\APPS\CofA,ICP-122@M00277.pdf,2015-04-23 13:48:50.626707,ICP-122
1867,F:\APPS\CofA,ICP-122@P01170.pdf,2015-04-23 13:49:31.530907,ICP-122
1868,F:\APPS\CofA,ICP-322@AU-00015.pdf,2016-08-23 11:11:59.717000,ICP-322
1869,F:\APPS\CofA,ICP-322@AU-01132.pdf,2017-04-06 14:09:43.755912,ICP-322
1870,F:\APPS\CofA,ICP-422@0006483952.pdf,2019-08-28 15:47:39.183513,ICP-422
1871,F:\APPS\CofA,ICP-422@AU-00947.pdf,2017-09-29 15:51:10.872020,ICP-422
1872,F:\APPS\CofA,IAA-274@CL-2775.pdf,2015-03-26 14:55:59.436164,IAA-274
1873,F:\APPS\CofA,IAA-274@CM-2775.pdf,2015-05-20 06:36:43.745434,IAA-274
1874,F:\APPS\CofA,IAA-274@J00996.pdf,2015-03-26 14:56:36.675527,IAA-274
1875,F:\APPS\CofA,IAA-274@K00852.pdf,2015-03-26 14:57:13.758153,IAA-274
1876,F:\APPS\CofA,IAA-274@L00213.pdf,2015-03-26 14:58:06.035764,IAA-274
1877,F:\APPS\CofA,IAA-274@L00818.pdf,2015-03-26 14:58:59.202608,IAA-274
1878,F:\APPS\CofA,IAA-274@M00187.pdf,2015-03-26 14:59:38.469173,IAA-274
1879,F:\APPS\CofA,ICP-074@0006477765.pdf,2019-07-12 07:08:51.160734,ICP-074
1880,F:\APPS\CofA,ICP-074@CL-2775.pdf,2014-07-18 07:45:38.613443,ICP-074
1881,F:\APPS\CofA,ICP-074@CM-2775.pdf,2017-04-17 09:17:22.107487,ICP-074
1882,F:\APPS\CofA,ICP-074@CR-3874.pdf,2017-08-24 14:37:03.637554,ICP-074
1883,F:\APPS\CofA,ICP-074@CS-4925.pdf,2018-10-10 07:30:30.184176,ICP-074
1884,F:\APPS\CofA,ICP-074@J00996.pdf,2015-04-21 16:42:54.032300,ICP-074
1885,F:\APPS\CofA,ICP-074@K00852.pdf,2015-04-21 16:43:39.506100,ICP-074
1886,F:\APPS\CofA,ICP-074@L00213.pdf,2015-04-21 16:44:19.365100,ICP-074
1887,F:\APPS\CofA,ICP-074@L00818.pdf,2015-04-21 16:44:57.695300,ICP-074
1888,F:\APPS\CofA,ICP-074@M00187.pdf,2015-04-21 16:45:30.643500,ICP-074
1889,F:\APPS\CofA,ICP-074@R00646.pdf,2015-03-13 11:28:26.779457,ICP-074
1890,F:\APPS\CofA,ICP-074@T00769.pdf,2015-04-21 16:42:15.305906,ICP-074
1891,F:\APPS\CofA,ICP-174@CL-2776.pdf,2015-05-06 11:27:25.856606,ICP-174
1892,F:\APPS\CofA,ICP-174@CR-1859.pdf,2017-04-25 13:15:29.641511,ICP-174
1893,F:\APPS\CofA,ICP-174@CR-2175.pdf,2017-05-11 14:37:16.186413,ICP-174
1894,F:\APPS\CofA,ICP-174@CS-5428.pdf,2018-11-07 12:26:08.657959,ICP-174
1895,F:\APPS\CofA,ICP-174@J00753.pdf,2015-05-06 11:28:03.872345,ICP-174
1896,F:\APPS\CofA,ICP-174@K00742.pdf,2015-05-06 11:28:34.068945,ICP-174
1897,F:\APPS\CofA,ICP-174@L00660.pdf,2015-05-06 11:29:07.831745,ICP-174
1898,F:\APPS\CofA,ICP-174@L00965.pdf,2015-05-06 11:29:40.243946,ICP-174
1899,F:\APPS\CofA,ICP-174@M00227.pdf,2015-05-06 11:30:12.718545,ICP-174
1900,F:\APPS\CofA,ICP-174@M00781.pdf,2015-05-06 11:30:50.998745,ICP-174
1901,F:\APPS\CofA,IAA-292@CL-3202.pdf,2015-03-26 15:55:50.108297,IAA-292
1902,F:\APPS\CofA,IAA-292@CL-4911.pdf,2015-03-26 15:58:05.663543,IAA-292
1903,F:\APPS\CofA,IAA-292@J00389.pdf,2015-03-26 15:58:44.520029,IAA-292
1904,F:\APPS\CofA,IAA-292@K00332.pdf,2015-03-26 15:59:52.341054,IAA-292
1905,F:\APPS\CofA,IAA-292@L00045.pdf,2015-03-26 16:00:28.100379,IAA-292
1906,F:\APPS\CofA,IAA-292@M00676.pdf,2015-03-26 16:02:03.078141,IAA-292
1907,F:\APPS\CofA,IAA-292@N081963.pdf,2016-07-25 13:41:06.879089,IAA-292
1908,F:\APPS\CofA,IAA-292@N082629.pdf,2017-06-16 15:05:49.916234,IAA-292
1909,F:\APPS\CofA,IAA-292@N082995.pdf,2017-12-08 14:10:43.866287,IAA-292
1910,F:\APPS\CofA,IAA-092@G00546A.pdf,2015-03-24 16:25:57.694724,IAA-092
1911,F:\APPS\CofA,IAA-092@J00182.pdf,2015-03-24 16:27:50.389123,IAA-092
1912,F:\APPS\CofA,IAA-092@K00154.pdf,2015-03-24 16:26:45.945524,IAA-092
1913,F:\APPS\CofA,IAA-092@N081257.pdf,2015-09-15 10:04:10.357837,IAA-092
1914,F:\APPS\CofA,ICP-092@0006473164.pdf,2019-06-12 09:50:41.012817,ICP-092
1915,F:\APPS\CofA,ICP-092@CL-4911.pdf,2015-03-17 10:04:22.707086,ICP-092
1916,F:\APPS\CofA,ICP-092@CR-1908.pdf,2017-04-26 13:20:13.047875,ICP-092
1917,F:\APPS\CofA,ICP-092@CR-5032.pdf,2017-11-02 09:10:06.036378,ICP-092
1918,F:\APPS\CofA,ICP-092@CS-1723.pdf,2018-04-13 11:26:03.260026,ICP-092
1919,F:\APPS\CofA,ICP-092@J00389.pdf,2015-04-22 10:03:45.586662,ICP-092
1920,F:\APPS\CofA,ICP-092@K00131.pdf,2015-04-22 10:04:24.963062,ICP-092
1921,F:\APPS\CofA,ICP-092@K00332.pdf,2015-04-22 10:05:11.421368,ICP-092
1922,F:\APPS\CofA,ICP-092@L00045.pdf,2015-04-22 10:06:18.056715,ICP-092
1923,F:\APPS\CofA,ICP-092@M00149.pdf,2015-04-22 10:06:58.945790,ICP-092
1924,F:\APPS\CofA,ICP-092@M00676.pdf,2015-04-22 10:07:35.248525,ICP-092
1925,F:\APPS\CofA,ICP-192@CL-4863.pdf,2015-05-14 13:08:51.385137,ICP-192
1926,F:\APPS\CofA,ICP-192@CM-4460.pdf,2015-08-20 09:04:16.636345,ICP-192
1927,F:\APPS\CofA,ICP-192@CR-2213.pdf,2017-05-12 07:31:47.466810,ICP-192
1928,F:\APPS\CofA,ICP-192@CR-4668.pdf,2017-10-16 10:51:41.300233,ICP-192
1929,F:\APPS\CofA,ICP-192@G00546A.pdf,2015-05-14 13:08:34.824884,ICP-192
1930,F:\APPS\CofA,ICP-192@K00154.pdf,2015-05-14 13:09:31.071284,ICP-192
1931,F:\APPS\CofA,ICP-192@L00960.pdf,2015-05-14 13:10:02.364751,ICP-192
1932,F:\APPS\CofA,ICP-192@M00594.pdf,2015-05-14 13:10:33.846138,ICP-192
1933,F:\APPS\CofA,IAA-223@0006462396.pdf,2019-04-19 07:29:36.422945,IAA-223
1934,F:\APPS\CofA,IAA-223@0006485898.pdf,2019-08-16 13:43:10.625857,IAA-223
1935,F:\APPS\CofA,IAA-223@J01242.pdf,2015-03-25 14:10:37.965400,IAA-223
1936,F:\APPS\CofA,IAA-223@K00360.pdf,2015-03-25 14:11:25.920108,IAA-223
1937,F:\APPS\CofA,IAA-223@L00836.pdf,2015-03-25 14:12:10.473993,IAA-223
1938,F:\APPS\CofA,IAA-223@N081625.pdf,2016-01-11 16:02:49.058723,IAA-223
1939,F:\APPS\CofA,IAA-223@N082009.pdf,2016-08-11 09:31:32.793666,IAA-223
1940,F:\APPS\CofA,IAA-223@N083112.pdf,2018-01-31 13:54:50.019444,IAA-223
